company,totalyearlycompensation,yearsofexperience,yearsatcompany,gender,Race,Education
Apple,157000,6,3,Male,Asian,Master's Degree
Amazon,130000,15,4,Female,Black,Master's Degree
Amazon,150000,0,0,Male,Asian,Bachelor's Degree
Oracle,30000,0,0,Male,Asian,Bachelor's Degree
Amazon,174000,1,1,Male,Hispanic,Bachelor's Degree
Google,368000,20,7,Male,White,Master's Degree
Amazon,288000,13,1,Male,White,Highschool
Facebook,411000,8,0,Male,White,Master's Degree
Microsoft,210000,3,0,Male,Asian,Master's Degree
Microsoft,151000,6,6,Male,Asian,Bachelor's Degree
Microsoft,140000,2,1,Male,Asian,Master's Degree
Microsoft,242000,10,0,Male,Asian,Master's Degree
Amazon,470000,15,0,Male,Asian,Master's Degree
Amazon,53000,2,2,Male,Asian,Bachelor's Degree
Facebook,226000,10,2,Male,White,Master's Degree
Microsoft,42000,10,1,Male,Asian,Master's Degree
Amazon,250000,15,0,Male,Asian,Bachelor's Degree
Google,110000,5,0,Male,Asian,Master's Degree
Apple,123000,1,1,Male,Hispanic,Bachelor's Degree
Microsoft,128000,3,0,Male,White,Bachelor's Degree
Amazon,215000,4,4,Female,Asian,Master's Degree
Facebook,401000,7,0,Male,Asian,Master's Degree
Apple,147000,0,0,Male,White,Bachelor's Degree
Oracle,220000,2,0,Male,Asian,Master's Degree
Apple,215000,3,2,Male,White,Master's Degree
Apple,340000,18,1,Male,Asian,Bachelor's Degree
Microsoft,190000,7,5,Male,Asian,Master's Degree
Google,520000,17,4,Male,White,Master's Degree
Google,192000,0,0,Male,Asian,Master's Degree
Amazon,182000,5,1,Male,Asian,Master's Degree
Google,264000,4,2,Male,Asian,Master's Degree
Amazon,163000,0,0,Male,Asian,Master's Degree
Amazon,162000,11,4,Male,Asian,Master's Degree
Amazon,101000,4,2,Male,Asian,Master's Degree
Amazon,230000,18,10,Male,Asian,Bachelor's Degree
Amazon,287000,5,0,Male,Asian,Master's Degree
Microsoft,31000,5,3,Female,Asian,Bachelor's Degree
Google,329000,8,5,Male,Hispanic,Master's Degree
Google,363000,5,5,Male,Asian,Master's Degree
Amazon,287000,6,2,Male,Asian,Master's Degree
Amazon,210000,6,5,Male,Asian,Master's Degree
Apple,175000,4,0,Male,Asian,Master's Degree
Amazon,223000,3,0,Male,White,Master's Degree
Microsoft,161000,15,0,Male,White,Master's Degree
Google,565000,15,9,Male,White,Bachelor's Degree
Apple,198000,3,1,Male,Asian,Master's Degree
Google,214000,12,7,Male,Asian,Bachelor's Degree
Amazon,93000,2,2,Female,Asian,Master's Degree
Google,213000,3,3,Male,Asian,Bachelor's Degree
Microsoft,185000,20,1,Female,Asian,Bachelor's Degree
Oracle,175000,20,10,Male,White,Master's Degree
Facebook,391000,10,9,Male,White,Master's Degree
Amazon,142000,10,6,Male,White,Master's Degree
Amazon,278000,28,5,Female,Asian,Bachelor's Degree
Facebook,987000,6,2,Male,White,Bachelor's Degree
Amazon,205000,3,1,Male,Asian,Master's Degree
Amazon,180000,2,1,Male,Asian,Bachelor's Degree
Amazon,423000,14,0,Male,White,Master's Degree
Amazon,174000,5,1,Female,White,Master's Degree
Amazon,201000,7,1,Male,White,Master's Degree
Google,385000,18,5,Male,White,Bachelor's Degree
Oracle,40000,11,6,Male,Hispanic,Bachelor's Degree
Microsoft,244000,18,13,Male,White,Bachelor's Degree
Amazon,180000,16,5,Male,Asian,Bachelor's Degree
Amazon,290000,10,1,Male,Two Or More,Bachelor's Degree
Apple,150000,4,2,Female,White,Bachelor's Degree
Amazon,375000,20,0,Male,White,PhD
Amazon,194000,2,0,Male,Hispanic,Bachelor's Degree
Amazon,180000,7,4,Male,Asian,Master's Degree
Amazon,215000,7,2,Male,Hispanic,Highschool
Amazon,212000,5,0,Male,Hispanic,Bachelor's Degree
Amazon,287000,9,5,Male,Asian,Master's Degree
Google,175000,6,3,Male,Two Or More,Bachelor's Degree
Amazon,446000,9,8,Male,Asian,Bachelor's Degree
Oracle,131000,5,5,Male,Asian,Master's Degree
Amazon,288000,6,0,Male,Asian,Master's Degree
Amazon,197000,7,2,Male,Asian,Master's Degree
Facebook,305000,4,0,Male,Asian,Bachelor's Degree
Amazon,220000,15,5,Male,Hispanic,Bachelor's Degree
Amazon,200000,2,2,Female,Asian,Master's Degree
Amazon,215000,5,5,Male,White,Bachelor's Degree
Apple,298000,6,0,Male,White,Bachelor's Degree
Microsoft,196000,1,1,Male,Asian,Master's Degree
Microsoft,100000,4,0,Male,White,Master's Degree
Oracle,152000,15,5,Male,White,Bachelor's Degree
Oracle,161000,15,5,Male,White,Bachelor's Degree
Amazon,160000,5,5,Male,Asian,Bachelor's Degree
Amazon,251000,8,1,Male,Asian,Master's Degree
Amazon,541000,15,5,Male,Black,Bachelor's Degree
Facebook,181000,2,0,Male,Two Or More,Highschool
Microsoft,140000,15,0,Male,Asian,Bachelor's Degree
Microsoft,135000,15,0,Male,Asian,Bachelor's Degree
Amazon,197000,10,0,Female,Asian,Bachelor's Degree
Microsoft,178000,19,0,Male,Asian,Bachelor's Degree
Microsoft,50000,7,5,Male,Hispanic,Bachelor's Degree
Amazon,250000,5,5,Male,White,Bachelor's Degree
Amazon,198000,11,0,Male,White,Bachelor's Degree
Oracle,125000,2,2,Female,White,Bachelor's Degree
Microsoft,214000,7,0,Female,Asian,Master's Degree
Amazon,170000,1,1,Male,Asian,Master's Degree
Facebook,353000,4,2,Female,White,Bachelor's Degree
Apple,225000,8,8,Male,White,Bachelor's Degree
Microsoft,240000,6,1,Male,Asian,Master's Degree
Facebook,246000,2,2,Male,White,PhD
Facebook,273000,4,0,Male,Asian,Master's Degree
Microsoft,174000,3,0,Female,Asian,Master's Degree
Facebook,275000,2,0,Male,Asian,Bachelor's Degree
Amazon,194000,13,0,Male,Asian,Master's Degree
Amazon,254000,15,4,Male,Hispanic,PhD
Amazon,189000,3,3,Female,White,Bachelor's Degree
Oracle,135000,7,3,Female,White,Bachelor's Degree
Amazon,165000,15,10,Female,Black,PhD
Google,275000,9,9,Male,White,Bachelor's Degree
Amazon,184000,5,3,Female,White,Master's Degree
Amazon,219000,3,1,Female,Asian,Master's Degree
Amazon,246000,0,0,Male,Asian,Bachelor's Degree
Amazon,385000,20,0,Male,Asian,Bachelor's Degree
Apple,263000,3,2,Male,Hispanic,Some College
Facebook,342000,15,0,Male,White,Master's Degree
Facebook,289000,5,0,Male,Asian,Bachelor's Degree
Google,750000,13,5,Other,Two Or More,Master's Degree
Amazon,216000,13,3,Male,White,Bachelor's Degree
Microsoft,38000,2,2,Male,Asian,Bachelor's Degree
Amazon,119000,2,2,Male,White,Bachelor's Degree
Microsoft,181000,4,0,Male,Asian,Master's Degree
Amazon,138000,10,0,Male,Asian,Master's Degree
Amazon,124000,3,0,Male,Hispanic,Bachelor's Degree
Microsoft,240000,10,0,Male,Asian,Master's Degree
Amazon,203000,4,1,Male,White,Master's Degree
Amazon,428000,14,0,Male,Asian,Bachelor's Degree
Microsoft,230000,10,1,Male,Asian,Master's Degree
Microsoft,244000,10,9,Female,Hispanic,Master's Degree
Amazon,199000,6,0,Male,White,Bachelor's Degree
Amazon,172000,7,1,Male,Asian,Master's Degree
Facebook,405000,5,0,Male,Asian,Bachelor's Degree
Facebook,628000,8,6,Male,Asian,PhD
Amazon,206000,12,2,Male,White,Master's Degree
Amazon,228000,5,5,Female,Asian,Master's Degree
Microsoft,154000,15,10,Male,Asian,Bachelor's Degree
Apple,285000,5,2,Female,Asian,Master's Degree
Facebook,211000,8,0,Male,White,Master's Degree
Oracle,153000,8,3,Male,White,Master's Degree
Microsoft,177000,3,0,Male,Two Or More,Bachelor's Degree
Google,199000,0,0,Male,White,Bachelor's Degree
Google,489000,16,7,Female,White,Bachelor's Degree
Microsoft,243000,12,1,Male,Asian,PhD
Apple,189000,6,0,Male,Two Or More,Bachelor's Degree
Microsoft,25000,0,0,Male,Asian,Bachelor's Degree
Google,76000,0,0,Male,Asian,Bachelor's Degree
Microsoft,171000,1,1,Male,Asian,Master's Degree
Oracle,32000,7,1,Male,Asian,Bachelor's Degree
Google,179000,2,0,Female,Two Or More,Master's Degree
Google,70000,3,0,Male,Asian,Bachelor's Degree
Google,270000,5,0,Male,Hispanic,Master's Degree
Amazon,171000,6,4,Female,Hispanic,Bachelor's Degree
Microsoft,33000,2,2,Male,Asian,Bachelor's Degree
Oracle,160000,3,2,Male,Asian,Master's Degree
Google,335000,6,6,Male,White,Bachelor's Degree
Google,767000,12,5,Male,Two Or More,Master's Degree
Amazon,166000,2,2,Female,Asian,Master's Degree
Microsoft,165000,5,5,Male,Two Or More,Bachelor's Degree
Amazon,195000,2,0,Male,Asian,Master's Degree
Microsoft,202000,20,2,Male,White,Some College
Amazon,143000,16,4,Female,Asian,Master's Degree
Google,203000,0,0,Female,Asian,PhD
Amazon,187000,6,2,Male,Asian,Bachelor's Degree
Microsoft,140000,5,3,Female,Asian,Master's Degree
Amazon,170000,4,0,Female,White,Bachelor's Degree
Amazon,227000,2,2,Male,Asian,Master's Degree
Microsoft,190000,1,1,Male,Hispanic,PhD
Amazon,224000,5,4,Male,Asian,Bachelor's Degree
Amazon,200000,8,0,Female,White,Bachelor's Degree
Amazon,233000,30,12,Female,White,Bachelor's Degree
Oracle,54000,12,7,Male,Asian,Bachelor's Degree
Amazon,22000,2,2,Male,Asian,Bachelor's Degree
Facebook,300000,5,2,Female,Asian,Master's Degree
Microsoft,54000,8,3,Male,Asian,Master's Degree
Facebook,500000,14,4,Male,Asian,Master's Degree
Oracle,28000,15,8,Female,Asian,Bachelor's Degree
Google,220000,10,5,Male,White,Bachelor's Degree
Amazon,156000,8,2,Male,Asian,Bachelor's Degree
Facebook,280000,7,2,Male,Asian,Master's Degree
Amazon,81000,3,3,Female,White,Bachelor's Degree
Amazon,550000,20,8,Male,Asian,Master's Degree
Microsoft,225000,8,8,Male,White,Bachelor's Degree
Microsoft,221000,3,2,Male,Black,Bachelor's Degree
Google,455000,7,5,Female,Two Or More,Bachelor's Degree
Facebook,403000,8,4,Female,Asian,Bachelor's Degree
Amazon,151000,11,1,Male,Black,Master's Degree
Microsoft,175000,9,8,Male,White,Bachelor's Degree
Amazon,245000,8,1,Male,Asian,Master's Degree
Facebook,351000,11,0,Male,White,Master's Degree
Microsoft,187000,3,0,Female,Asian,Master's Degree
Microsoft,166000,1,0,Female,Two Or More,Bachelor's Degree
Oracle,308000,15,4,Male,Hispanic,Bachelor's Degree
Microsoft,85000,12,5,Male,Asian,Bachelor's Degree
Facebook,385000,14,0,Female,Asian,Master's Degree
Amazon,150000,0,0,Male,Asian,Bachelor's Degree
Apple,474000,10,2,Male,White,Bachelor's Degree
Oracle,180000,5,0,Male,Hispanic,Bachelor's Degree
Facebook,272000,5,0,Male,Asian,Bachelor's Degree
Google,235000,5,0,Male,Asian,Master's Degree
Google,220000,8,2,Female,Asian,Master's Degree
Amazon,275000,2,0,Male,Asian,Master's Degree
Amazon,327000,4,0,Male,Asian,Master's Degree
Amazon,180000,3,0,Male,Asian,Master's Degree
Apple,294000,4,3,Male,Asian,Master's Degree
Amazon,154000,0,0,Male,White,Bachelor's Degree
Microsoft,116000,2,0,Male,Asian,Bachelor's Degree
Amazon,245000,10,0,Male,Asian,Bachelor's Degree
Facebook,283000,4,1,Male,Hispanic,Master's Degree
Microsoft,181000,3,3,Female,Asian,Master's Degree
Facebook,513000,20,2,Male,White,Some College
Microsoft,169000,2,1,Male,Two Or More,Master's Degree
Google,375000,8,0,Male,Asian,Master's Degree
Microsoft,199000,9,9,Male,White,Bachelor's Degree
Oracle,350000,10,2,Male,Asian,Master's Degree
Facebook,430000,6,4,Male,Asian,Bachelor's Degree
Apple,268000,10,7,Male,Asian,Master's Degree
Google,379000,15,5,Female,White,Master's Degree
Amazon,145000,2,2,Male,Asian,Bachelor's Degree
Oracle,113000,9,4,Female,Asian,Master's Degree
Oracle,110000,20,3,Male,Asian,Master's Degree
Amazon,145000,2,0,Male,Asian,Master's Degree
Amazon,246000,15,2,Male,Hispanic,Master's Degree
Microsoft,141000,5,5,Male,White,Bachelor's Degree
Google,187000,7,2,Female,White,Bachelor's Degree
Microsoft,133000,1,0,Male,Asian,Master's Degree
Amazon,140000,1,1,Female,Asian,Master's Degree
Amazon,226000,4,2,Male,Asian,Master's Degree
Apple,194000,4,2,Female,Asian,Bachelor's Degree
Google,304000,20,1,Male,White,Master's Degree
Amazon,62000,1,1,Female,White,Bachelor's Degree
Microsoft,189000,3,3,Female,Black,Bachelor's Degree
Microsoft,160000,4,0,Male,Asian,Master's Degree
Amazon,260000,2,2,Male,White,Bachelor's Degree
Amazon,152000,1,1,Male,Asian,Master's Degree
Microsoft,189000,8,8,Male,Asian,Bachelor's Degree
Amazon,296000,3,3,Male,Asian,Master's Degree
Facebook,262000,11,2,Male,Asian,Bachelor's Degree
Amazon,128000,10,0,Female,Black,Bachelor's Degree
Microsoft,212000,2,2,Female,Asian,Master's Degree
Facebook,167000,6,0,Male,White,Master's Degree
Oracle,51000,13,1,Male,Asian,Bachelor's Degree
Amazon,159000,5,0,Male,Asian,Master's Degree
Facebook,180000,6,0,Male,Asian,Bachelor's Degree
Amazon,93000,1,1,Male,White,Master's Degree
Amazon,147000,15,2,Male,White,Master's Degree
Google,207000,0,0,Male,Asian,Master's Degree
Facebook,362000,10,0,Male,White,Bachelor's Degree
Amazon,119000,16,4,Male,Hispanic,PhD
Microsoft,211000,0,0,Male,Black,Bachelor's Degree
Amazon,118000,5,0,Male,Asian,Master's Degree
Microsoft,150000,0,0,Male,White,Bachelor's Degree
Oracle,71000,9,0,Male,Asian,Bachelor's Degree
Microsoft,82000,8,0,Male,White,Bachelor's Degree
Microsoft,207000,25,4,Male,White,Highschool
Apple,401000,7,1,Male,White,PhD
Google,187000,0,0,Male,Asian,Master's Degree
Facebook,411000,9,0,Male,White,Bachelor's Degree
Google,301000,8,7,Male,White,Bachelor's Degree
Amazon,310000,20,1,Male,White,Master's Degree
Amazon,240000,5,0,Male,White,Master's Degree
Microsoft,323000,18,0,Male,White,Master's Degree
Amazon,163000,3,0,Female,Asian,Master's Degree
Facebook,276000,16,0,Male,Hispanic,Bachelor's Degree
Amazon,215000,10,1,Male,White,Bachelor's Degree
Amazon,180000,4,2,Female,Asian,Master's Degree
Amazon,260000,6,1,Female,Two Or More,Master's Degree
Apple,410000,10,7,Male,Asian,Master's Degree
Amazon,213000,9,4,Male,Asian,Master's Degree
Amazon,383000,13,5,Male,White,Master's Degree
Apple,270000,6,6,Male,Asian,Master's Degree
Microsoft,72000,7,0,Male,Asian,Bachelor's Degree
Amazon,368000,20,0,Female,Asian,Master's Degree
Google,45000,0,0,Male,Asian,Bachelor's Degree
Google,196000,1,1,Male,White,Bachelor's Degree
Amazon,290000,5,5,Male,White,Bachelor's Degree
Facebook,198000,1,1,Male,Asian,Highschool
Google,171000,3,0,Male,White,Master's Degree
Facebook,198000,1,1,Female,White,Bachelor's Degree
Amazon,173000,3,0,Male,Asian,Master's Degree
Amazon,141000,1,1,Male,White,Bachelor's Degree
Google,265000,9,0,Male,Asian,Master's Degree
Apple,415000,25,6,Male,White,Bachelor's Degree
Google,220000,4,0,Male,Asian,Master's Degree
Microsoft,91000,8,2,Male,White,Master's Degree
Microsoft,340000,22,3,Male,Hispanic,Highschool
Oracle,55000,20,10,Male,Asian,Master's Degree
Apple,160000,5,1,Male,Asian,Master's Degree
Oracle,25000,6,4,Male,Hispanic,Bachelor's Degree
Amazon,223000,15,2,Male,Two Or More,Master's Degree
Amazon,665000,18,8,Male,Asian,Master's Degree
Amazon,297000,7,0,Male,Asian,Master's Degree
Microsoft,168000,0,0,Male,Asian,Master's Degree
Microsoft,120000,8,2,Female,Asian,Master's Degree
Facebook,445000,12,1,Male,White,Bachelor's Degree
Microsoft,300000,11,2,Male,Asian,Master's Degree
Microsoft,102000,8,0,Male,Asian,Bachelor's Degree
Amazon,173000,2,0,Male,Asian,Bachelor's Degree
Amazon,299000,17,0,Male,Hispanic,Bachelor's Degree
Google,354000,22,11,Male,White,Master's Degree
Amazon,350000,7,2,Female,White,Master's Degree
Amazon,89000,4,0,Male,White,Master's Degree
Amazon,256000,4,4,Male,White,Bachelor's Degree
Google,181000,0,0,Male,Asian,Bachelor's Degree
Amazon,207000,7,3,Male,White,Master's Degree
Facebook,543000,12,5,Male,Hispanic,Bachelor's Degree
Facebook,268000,5,3,Female,Asian,Master's Degree
Amazon,191000,6,0,Male,Two Or More,Master's Degree
Amazon,119000,17,6,Male,White,Master's Degree
Google,352000,15,0,Female,White,Master's Degree
Microsoft,125000,6,3,Female,Asian,Bachelor's Degree
Oracle,190000,5,0,Male,Asian,Master's Degree
Google,138000,9,6,Male,Hispanic,Master's Degree
Microsoft,280000,12,7,Male,Asian,Master's Degree
Google,273000,3,0,Male,Asian,Master's Degree
Apple,348000,12,5,Male,White,Bachelor's Degree
Amazon,278000,6,6,Male,Asian,Bachelor's Degree
Oracle,50000,14,1,Male,Asian,Bachelor's Degree
Amazon,417000,15,0,Male,Asian,Bachelor's Degree
Amazon,130000,6,0,Male,Black,Master's Degree
Microsoft,202000,3,0,Male,White,Master's Degree
Microsoft,22000,4,4,Male,Asian,Bachelor's Degree
Google,236000,5,5,Male,Asian,Master's Degree
Facebook,338000,2,2,Male,White,PhD
Microsoft,143000,5,0,Male,White,Master's Degree
Microsoft,176000,3,0,Male,Two Or More,Bachelor's Degree
Google,260000,5,4,Female,White,Bachelor's Degree
Amazon,157000,4,0,Male,White,Bachelor's Degree
Microsoft,193000,2,2,Male,Hispanic,Bachelor's Degree
Amazon,112000,3,0,Male,White,Bachelor's Degree
Microsoft,132000,10,2,Female,White,Bachelor's Degree
Facebook,402000,9,0,Male,Asian,Master's Degree
Google,451000,12,11,Male,White,Bachelor's Degree
Google,179000,0,0,Male,Asian,Master's Degree
Facebook,386000,10,0,Male,Two Or More,Master's Degree
Microsoft,181000,4,0,Male,Asian,Master's Degree
Google,339000,5,0,Male,White,Master's Degree
Amazon,140000,0,0,Male,Asian,Bachelor's Degree
Apple,255000,18,1,Male,Asian,Master's Degree
Google,317000,3,3,Male,White,PhD
Facebook,260000,12,2,Female,Hispanic,Bachelor's Degree
Amazon,246000,5,2,Male,Asian,PhD
Microsoft,182000,9,4,Male,Asian,Bachelor's Degree
Microsoft,178000,20,2,Female,Asian,Bachelor's Degree
Oracle,457000,8,1,Male,White,Bachelor's Degree
Amazon,176000,1,1,Female,Asian,Master's Degree
Google,163000,4,1,Male,White,Bachelor's Degree
Microsoft,190000,8,4,Female,Asian,Master's Degree
Oracle,130000,6,0,Male,White,Bachelor's Degree
Amazon,199000,2,2,Male,Asian,Master's Degree
Google,600000,18,5,Male,Asian,Master's Degree
Microsoft,227000,17,5,Male,Asian,Master's Degree
Facebook,261000,10,2,Male,White,Highschool
Oracle,220000,20,10,Male,Asian,Bachelor's Degree
Amazon,277000,10,6,Male,Hispanic,Bachelor's Degree
Amazon,139000,3,1,Male,Hispanic,Bachelor's Degree
Apple,185000,1,1,Female,White,Bachelor's Degree
Oracle,183000,22,10,Male,White,Bachelor's Degree
Amazon,485000,15,10,Male,White,Master's Degree
Apple,300000,9,7,Male,Asian,Master's Degree
Amazon,320000,4,4,Male,White,Bachelor's Degree
Amazon,211000,3,3,Male,Hispanic,Bachelor's Degree
Amazon,36000,3,0,Male,Asian,Bachelor's Degree
Amazon,122000,10,4,Female,Asian,Master's Degree
Amazon,188000,3,1,Male,White,Master's Degree
Apple,223000,8,5,Male,White,Bachelor's Degree
Amazon,32000,2,0,Male,Asian,Bachelor's Degree
Amazon,267000,4,2,Male,Asian,Bachelor's Degree
Amazon,268000,17,4,Male,Asian,Master's Degree
Apple,320000,12,4,Female,Asian,Bachelor's Degree
Microsoft,279000,7,3,Male,Asian,Master's Degree
Facebook,291000,12,0,Male,White,Bachelor's Degree
Apple,250000,23,8,Male,White,Bachelor's Degree
Apple,304000,15,1,Male,White,Master's Degree
Microsoft,185000,2,2,Male,White,Master's Degree
Amazon,335000,5,5,Female,Asian,Master's Degree
Facebook,395000,10,3,Male,White,Some College
Amazon,280000,12,4,Male,Asian,Bachelor's Degree
Microsoft,146000,5,1,Female,Asian,Master's Degree
Facebook,700000,7,7,Male,Asian,Bachelor's Degree
Amazon,278000,8,4,Male,Asian,Master's Degree
Amazon,130000,0,0,Male,White,Bachelor's Degree
Facebook,240000,3,3,Male,Asian,Master's Degree
Apple,221000,7,2,Female,Asian,Master's Degree
Microsoft,157000,3,1,Female,Asian,Bachelor's Degree
Google,385000,8,0,Male,White,Master's Degree
Google,263000,15,10,Female,White,Master's Degree
Facebook,153000,5,0,Male,Two Or More,Bachelor's Degree
Microsoft,206000,0,0,Male,White,PhD
Amazon,780000,18,2,Male,White,PhD
Facebook,616000,15,0,Male,Asian,Bachelor's Degree
Amazon,250000,8,6,Male,Asian,Bachelor's Degree
Apple,268000,0,0,Female,Asian,Master's Degree
Facebook,349000,17,1,Male,White,Bachelor's Degree
Google,312000,4,0,Male,Asian,Master's Degree
Oracle,150000,15,10,Female,Black,Bachelor's Degree
Microsoft,560000,28,11,Male,Asian,Master's Degree
Microsoft,131000,4,0,Female,Asian,Bachelor's Degree
Facebook,236000,10,0,Male,White,Master's Degree
Amazon,191000,4,2,Male,Asian,Master's Degree
Microsoft,190000,4,1,Male,White,Master's Degree
Facebook,287000,4,0,Male,Asian,Bachelor's Degree
Amazon,213000,5,5,Male,White,Master's Degree
Oracle,24000,5,1,Male,Asian,Bachelor's Degree
Apple,343000,26,1,Male,Asian,Master's Degree
Apple,355000,15,2,Male,Asian,Master's Degree
Apple,288000,8,0,Male,Hispanic,Bachelor's Degree
Google,184000,0,0,Male,Asian,Bachelor's Degree
Google,600000,5,4,Male,Asian,Bachelor's Degree
